dataset,image_filename,cell_id,x_pixel,y_pixel,class_bethesda,binary_label,crop_path,crop_valid,split
CRIC,5613e617f960b8414dbec5aa38647f96.png,5448,1239,775,Negative for intraepithelial lesion,0,data\processed\cric_crops\5613e617f960b8414dbec5aa38647f96_cell_5448.png,True,train
CRIC,5613e617f960b8414dbec5aa38647f96.png,5449,62,78,ASC-US,1,data\processed\cric_crops\5613e617f960b8414dbec5aa38647f96_cell_5449.png,True,train
CRIC,96d54337d5489e81ce6ad5508d7a5434.png,5450,443,405,LSIL,1,data\processed\cric_crops\96d54337d5489e81ce6ad5508d7a5434_cell_5450.png,True,test
CRIC,96d54337d5489e81ce6ad5508d7a5434.png,5451,257,45,Negative for intraepithelial lesion,0,data\processed\cric_crops\96d54337d5489e81ce6ad5508d7a5434_cell_5451.png,True,test
CRIC,96d54337d5489e81ce6ad5508d7a5434.png,5452,93,19,Negative for intraepithelial lesion,0,data\processed\cric_crops\96d54337d5489e81ce6ad5508d7a5434_cell_5452.png,True,test
CRIC,96d54337d5489e81ce6ad5508d7a5434.png,5453,472,74,Negative for intraepithelial lesion,0,data\processed\cric_crops\96d54337d5489e81ce6ad5508d7a5434_cell_5453.png,True,test
CRIC,96d54337d5489e81ce6ad5508d7a5434.png,5454,642,33,Negative for intraepithelial lesion,0,data\processed\cric_crops\96d54337d5489e81ce6ad5508d7a5434_cell_5454.png,True,test
CRIC,96d54337d5489e81ce6ad5508d7a5434.png,5455,790,83,Negative for intraepithelial lesion,0,data\processed\cric_crops\96d54337d5489e81ce6ad5508d7a5434_cell_5455.png,True,test
CRIC,96d54337d5489e81ce6ad5508d7a5434.png,5456,800,90,Negative for intraepithelial lesion,0,data\processed\cric_crops\96d54337d5489e81ce6ad5508d7a5434_cell_5456.png,True,test
CRIC,96d54337d5489e81ce6ad5508d7a5434.png,5457,840,98,Negative for intraepithelial lesion,0,data\processed\cric_crops\96d54337d5489e81ce6ad5508d7a5434_cell_5457.png,True,test
CRIC,96d54337d5489e81ce6ad5508d7a5434.png,5458,1005,125,Negative for intraepithelial lesion,0,data\processed\cric_crops\96d54337d5489e81ce6ad5508d7a5434_cell_5458.png,True,test
CRIC,96d54337d5489e81ce6ad5508d7a5434.png,5459,654,412,Negative for intraepithelial lesion,0,data\processed\cric_crops\96d54337d5489e81ce6ad5508d7a5434_cell_5459.png,True,test
CRIC,96d54337d5489e81ce6ad5508d7a5434.png,5460,632,418,Negative for intraepithelial lesion,0,data\processed\cric_crops\96d54337d5489e81ce6ad5508d7a5434_cell_5460.png,True,test
CRIC,96d54337d5489e81ce6ad5508d7a5434.png,5461,535,385,Negative for intraepithelial lesion,0,data\processed\cric_crops\96d54337d5489e81ce6ad5508d7a5434_cell_5461.png,True,test
CRIC,96d54337d5489e81ce6ad5508d7a5434.png,5462,578,520,Negative for intraepithelial lesion,0,data\processed\cric_crops\96d54337d5489e81ce6ad5508d7a5434_cell_5462.png,True,test
CRIC,96d54337d5489e81ce6ad5508d7a5434.png,5463,503,487,Negative for intraepithelial lesion,0,data\processed\cric_crops\96d54337d5489e81ce6ad5508d7a5434_cell_5463.png,True,test
CRIC,96d54337d5489e81ce6ad5508d7a5434.png,5464,336,360,ASC-US,1,data\processed\cric_crops\96d54337d5489e81ce6ad5508d7a5434_cell_5464.png,True,test
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5465,518,509,LSIL,1,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5465.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5466,342,538,LSIL,1,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5466.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5467,320,538,LSIL,1,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5467.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5468,267,693,LSIL,1,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5468.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5469,297,675,LSIL,1,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5469.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5470,1068,562,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5470.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5471,1060,529,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5471.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5472,699,442,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5472.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5473,773,652,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5473.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5474,88,697,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5474.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5475,412,446,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5475.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5476,324,457,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5476.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5477,453,621,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5477.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5478,434,673,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5478.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5479,390,718,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5479.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5480,529,673,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5480.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5481,525,587,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5481.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5482,585,613,ASC-US,1,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5482.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5483,598,415,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5483.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5484,694,528,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5484.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5485,734,468,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5485.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5486,693,632,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5486.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5487,620,693,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5487.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5488,872,572,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5488.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5489,980,535,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5489.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5490,1114,463,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5490.png,True,train
CRIC,4b474d44ad6dd5b66d25d339db5fe138.png,5491,1170,427,Negative for intraepithelial lesion,0,data\processed\cric_crops\4b474d44ad6dd5b66d25d339db5fe138_cell_5491.png,True,train
CRIC,c489085d5447252cf12c696ae302af23.png,5492,928,442,LSIL,1,data\processed\cric_crops\c489085d5447252cf12c696ae302af23_cell_5492.png,True,train
CRIC,c489085d5447252cf12c696ae302af23.png,5493,1100,462,LSIL,1,data\processed\cric_crops\c489085d5447252cf12c696ae302af23_cell_5493.png,True,train
CRIC,c489085d5447252cf12c696ae302af23.png,5494,370,587,LSIL,1,data\processed\cric_crops\c489085d5447252cf12c696ae302af23_cell_5494.png,True,train
CRIC,c489085d5447252cf12c696ae302af23.png,5495,670,418,Negative for intraepithelial lesion,0,data\processed\cric_crops\c489085d5447252cf12c696ae302af23_cell_5495.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5496,1115,372,Negative for intraepithelial lesion,0,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5496.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5497,1214,545,Negative for intraepithelial lesion,0,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5497.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5498,1137,492,Negative for intraepithelial lesion,0,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5498.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5499,357,800,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5499.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5500,324,791,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5500.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5501,445,762,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5501.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5502,542,735,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5502.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5503,495,890,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5503.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5504,597,902,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5504.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5505,667,840,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5505.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5506,1100,900,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5506.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5507,1222,827,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5507.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5508,1112,687,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5508.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5509,1244,682,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5509.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5510,707,488,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5510.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5511,114,603,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5511.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5512,173,402,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5512.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5513,58,383,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5513.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5514,113,301,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5514.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5515,185,295,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5515.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5516,262,311,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5516.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5517,415,382,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5517.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5518,294,500,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5518.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5519,469,341,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5519.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5520,518,277,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5520.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5521,470,270,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5521.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5522,430,190,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5522.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5523,474,161,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5523.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5524,1198,211,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5524.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5525,8,42,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5525.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5526,462,996,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5526.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5527,967,591,ASC-US,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5527.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5528,368,300,Negative for intraepithelial lesion,0,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5528.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5529,865,599,Negative for intraepithelial lesion,0,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5529.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5530,977,890,Negative for intraepithelial lesion,0,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5530.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5531,729,395,Negative for intraepithelial lesion,0,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5531.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5532,729,395,Negative for intraepithelial lesion,0,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5532.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5533,844,472,Negative for intraepithelial lesion,0,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5533.png,True,train
CRIC,bdb0651112686ecfdb9db5b4d2e1d0e7.png,5534,149,563,Negative for intraepithelial lesion,0,data\processed\cric_crops\bdb0651112686ecfdb9db5b4d2e1d0e7_cell_5534.png,True,train
CRIC,bdb0651112686ecfdb9db5b4d2e1d0e7.png,5535,67,398,LSIL,1,data\processed\cric_crops\bdb0651112686ecfdb9db5b4d2e1d0e7_cell_5535.png,True,train
CRIC,bdb0651112686ecfdb9db5b4d2e1d0e7.png,5536,250,581,LSIL,1,data\processed\cric_crops\bdb0651112686ecfdb9db5b4d2e1d0e7_cell_5536.png,True,train
CRIC,bdb0651112686ecfdb9db5b4d2e1d0e7.png,5537,463,560,LSIL,1,data\processed\cric_crops\bdb0651112686ecfdb9db5b4d2e1d0e7_cell_5537.png,True,train
CRIC,bdb0651112686ecfdb9db5b4d2e1d0e7.png,5538,510,488,LSIL,1,data\processed\cric_crops\bdb0651112686ecfdb9db5b4d2e1d0e7_cell_5538.png,True,train
CRIC,bdb0651112686ecfdb9db5b4d2e1d0e7.png,5539,632,541,LSIL,1,data\processed\cric_crops\bdb0651112686ecfdb9db5b4d2e1d0e7_cell_5539.png,True,train
CRIC,bdb0651112686ecfdb9db5b4d2e1d0e7.png,5540,913,491,LSIL,1,data\processed\cric_crops\bdb0651112686ecfdb9db5b4d2e1d0e7_cell_5540.png,True,train
CRIC,bdb0651112686ecfdb9db5b4d2e1d0e7.png,5541,1094,492,LSIL,1,data\processed\cric_crops\bdb0651112686ecfdb9db5b4d2e1d0e7_cell_5541.png,True,train
CRIC,bdb0651112686ecfdb9db5b4d2e1d0e7.png,5542,1135,475,LSIL,1,data\processed\cric_crops\bdb0651112686ecfdb9db5b4d2e1d0e7_cell_5542.png,True,train
CRIC,bdb0651112686ecfdb9db5b4d2e1d0e7.png,5543,1252,498,LSIL,1,data\processed\cric_crops\bdb0651112686ecfdb9db5b4d2e1d0e7_cell_5543.png,True,train
CRIC,bdb0651112686ecfdb9db5b4d2e1d0e7.png,5544,1129,215,LSIL,1,data\processed\cric_crops\bdb0651112686ecfdb9db5b4d2e1d0e7_cell_5544.png,True,train
CRIC,c3342e85b3c771fadb1e7365b6eff252.png,5545,524,161,Negative for intraepithelial lesion,0,data\processed\cric_crops\c3342e85b3c771fadb1e7365b6eff252_cell_5545.png,True,val
CRIC,c3342e85b3c771fadb1e7365b6eff252.png,5546,707,827,Negative for intraepithelial lesion,0,data\processed\cric_crops\c3342e85b3c771fadb1e7365b6eff252_cell_5546.png,True,val
CRIC,c3342e85b3c771fadb1e7365b6eff252.png,5547,838,443,ASC-US,1,data\processed\cric_crops\c3342e85b3c771fadb1e7365b6eff252_cell_5547.png,True,val
CRIC,c3342e85b3c771fadb1e7365b6eff252.png,5548,625,416,LSIL,1,data\processed\cric_crops\c3342e85b3c771fadb1e7365b6eff252_cell_5548.png,True,val
CRIC,c3342e85b3c771fadb1e7365b6eff252.png,5549,710,538,LSIL,1,data\processed\cric_crops\c3342e85b3c771fadb1e7365b6eff252_cell_5549.png,True,val
CRIC,c3342e85b3c771fadb1e7365b6eff252.png,5550,692,480,ASC-US,1,data\processed\cric_crops\c3342e85b3c771fadb1e7365b6eff252_cell_5550.png,True,val
CRIC,c3342e85b3c771fadb1e7365b6eff252.png,5551,824,543,Negative for intraepithelial lesion,0,data\processed\cric_crops\c3342e85b3c771fadb1e7365b6eff252_cell_5551.png,True,val
CRIC,cb206130cf379df998fa4fd995411ea7.png,5552,712,453,Negative for intraepithelial lesion,0,data\processed\cric_crops\cb206130cf379df998fa4fd995411ea7_cell_5552.png,True,train
CRIC,cb206130cf379df998fa4fd995411ea7.png,5553,610,498,Negative for intraepithelial lesion,0,data\processed\cric_crops\cb206130cf379df998fa4fd995411ea7_cell_5553.png,True,train
CRIC,cb206130cf379df998fa4fd995411ea7.png,5554,563,347,Negative for intraepithelial lesion,0,data\processed\cric_crops\cb206130cf379df998fa4fd995411ea7_cell_5554.png,True,train
CRIC,cb206130cf379df998fa4fd995411ea7.png,5555,262,237,Negative for intraepithelial lesion,0,data\processed\cric_crops\cb206130cf379df998fa4fd995411ea7_cell_5555.png,True,train
CRIC,cb206130cf379df998fa4fd995411ea7.png,5556,180,853,ASC-US,1,data\processed\cric_crops\cb206130cf379df998fa4fd995411ea7_cell_5556.png,True,train
CRIC,cb206130cf379df998fa4fd995411ea7.png,5557,44,896,ASC-US,1,data\processed\cric_crops\cb206130cf379df998fa4fd995411ea7_cell_5557.png,True,train
CRIC,cb206130cf379df998fa4fd995411ea7.png,5558,322,456,LSIL,1,data\processed\cric_crops\cb206130cf379df998fa4fd995411ea7_cell_5558.png,True,train
CRIC,cb206130cf379df998fa4fd995411ea7.png,5559,450,347,LSIL,1,data\processed\cric_crops\cb206130cf379df998fa4fd995411ea7_cell_5559.png,True,train
CRIC,cb206130cf379df998fa4fd995411ea7.png,5560,377,715,LSIL,1,data\processed\cric_crops\cb206130cf379df998fa4fd995411ea7_cell_5560.png,True,train
CRIC,cb206130cf379df998fa4fd995411ea7.png,5561,498,883,LSIL,1,data\processed\cric_crops\cb206130cf379df998fa4fd995411ea7_cell_5561.png,True,train
CRIC,cb206130cf379df998fa4fd995411ea7.png,5562,523,807,LSIL,1,data\processed\cric_crops\cb206130cf379df998fa4fd995411ea7_cell_5562.png,True,train
CRIC,cb206130cf379df998fa4fd995411ea7.png,5563,215,430,LSIL,1,data\processed\cric_crops\cb206130cf379df998fa4fd995411ea7_cell_5563.png,True,train
CRIC,cb206130cf379df998fa4fd995411ea7.png,5564,592,285,LSIL,1,data\processed\cric_crops\cb206130cf379df998fa4fd995411ea7_cell_5564.png,True,train
CRIC,21b10fc9c3e06aaea9b934a68b29d832.png,5565,388,550,Negative for intraepithelial lesion,0,data\processed\cric_crops\21b10fc9c3e06aaea9b934a68b29d832_cell_5565.png,True,test
CRIC,21b10fc9c3e06aaea9b934a68b29d832.png,5566,590,620,Negative for intraepithelial lesion,0,data\processed\cric_crops\21b10fc9c3e06aaea9b934a68b29d832_cell_5566.png,True,test
CRIC,21b10fc9c3e06aaea9b934a68b29d832.png,5567,643,525,Negative for intraepithelial lesion,0,data\processed\cric_crops\21b10fc9c3e06aaea9b934a68b29d832_cell_5567.png,True,test
CRIC,21b10fc9c3e06aaea9b934a68b29d832.png,5568,833,607,Negative for intraepithelial lesion,0,data\processed\cric_crops\21b10fc9c3e06aaea9b934a68b29d832_cell_5568.png,True,test
CRIC,21b10fc9c3e06aaea9b934a68b29d832.png,5569,1045,581,Negative for intraepithelial lesion,0,data\processed\cric_crops\21b10fc9c3e06aaea9b934a68b29d832_cell_5569.png,True,test
CRIC,21b10fc9c3e06aaea9b934a68b29d832.png,5570,1073,503,Negative for intraepithelial lesion,0,data\processed\cric_crops\21b10fc9c3e06aaea9b934a68b29d832_cell_5570.png,True,test
CRIC,21b10fc9c3e06aaea9b934a68b29d832.png,5571,518,402,LSIL,1,data\processed\cric_crops\21b10fc9c3e06aaea9b934a68b29d832_cell_5571.png,True,test
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5572,198,89,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5572.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5573,236,181,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5573.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5574,298,106,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5574.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5575,549,400,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5575.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5576,628,462,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5576.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5577,446,465,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5577.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5578,506,487,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5578.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5579,475,516,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5579.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5580,559,511,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5580.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5581,544,549,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5581.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5582,404,513,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5582.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5583,411,602,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5583.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5584,553,596,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5584.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5585,543,630,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5585.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5586,602,638,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5586.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5587,442,744,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5587.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5588,664,683,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5588.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5589,592,727,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5589.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5590,694,722,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5590.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5591,748,714,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5591.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5592,773,662,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5592.png,True,train
CRIC,c99bb99a4e4ab6bbabceeea1bd229447.png,5593,845,833,LSIL,1,data\processed\cric_crops\c99bb99a4e4ab6bbabceeea1bd229447_cell_5593.png,True,train
